OrderID,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,ShipMode,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmount,SalesAmount,CostAmount,Profit,ShipDays
1830,20241117,20241122,20,174,Standard,Net Banking,4,4999,0,0.0,19996.0,13854.39,6141.61,5
1831,20231009,20231014,3,69,Same Day,Net Banking,4,2999,5,149.95,11396.2,6878.36,4517.84,5
1832,20240612,20240613,6,74,Express,COD,2,1299,5,64.95,2468.1,1607.56,860.54,1
1833,20230326,20230331,11,155,First Class,Net Banking,4,8999,0,0.0,35996.0,26155.94,9840.06,5
1834,20240108,20240115,16,42,Standard,Net Banking,5,799,0,0.0,3995.0,2422.93,1572.07,7
1835,20220922,20220924,7,41,First Class,Net Banking,5,2800,5,140.0,13300.0,7982.53,5317.47,2
1836,20230914,20230916,7,143,Same Day,UPI,1,2800,0,0.0,2800.0,1740.92,1059.08,2
1837,20221121,20221123,17,9,Express,Credit Card,1,399,0,0.0,399.0,253.81,145.19,2
1838,20230404,20230408,9,88,Same Day,Debit Card,3,2999,20,599.8,7197.6,5032.34,2165.26,4
1839,20241121,20241126,4,181,Standard,Credit Card,1,55000,5,2750.0,52250.0,39038.86,13211.14,5
1840,20220728,20220804,18,11,Standard,Debit Card,5,599,0,0.0,2995.0,1747.31,1247.69,7
1841,20240111,20240113,10,182,Standard,Debit Card,4,1599,20,319.8,5116.8,4164.94,951.86,2
1842,20240115,20240118,5,32,Standard,Debit Card,2,3499,5,174.95,6648.1,5206.0,1442.1,3
1843,20240828,20240831,10,130,First Class,UPI,2,1599,0,0.0,3198.0,1929.04,1268.96,3
1844,20230518,20230520,17,108,First Class,Net Banking,2,399,0,0.0,798.0,566.86,231.14,2
1845,20240728,20240804,17,175,Standard,COD,3,399,0,0.0,1197.0,764.3,432.7,7
1846,20220523,20220524,11,81,Standard,Net Banking,4,8999,20,1799.8,28796.8,20980.81,7815.99,1
1847,20220317,20220323,5,148,Same Day,Net Banking,1,3499,15,524.85,2974.15,2610.29,363.86,6
1848,20240403,20240409,18,78,Same Day,COD,3,599,0,0.0,1797.0,991.19,805.81,6
1849,20221028,20221103,13,115,First Class,UPI,2,12999,10,1299.9,23398.2,17545.32,5852.88,6
1850,20240408,20240415,7,78,First Class,Debit Card,1,2800,0,0.0,2800.0,1840.96,959.04,7
1851,20241201,20241206,10,55,Same Day,Debit Card,1,1599,10,159.9,1439.1,1055.91,383.19,5
1852,20220217,20220218,18,152,Same Day,Net Banking,3,599,0,0.0,1797.0,1287.45,509.55,1
1853,20241031,20241101,2,96,Standard,Credit Card,3,79999,15,11999.85,203997.45,156358.02,47639.43,1
1854,20220913,20220917,10,147,Express,COD,1,1599,5,79.95,1519.05,987.86,531.19,4
1855,20241228,20250104,20,60,Express,Net Banking,3,4999,0,0.0,14997.0,9101.79,5895.21,7
1856,20241130,20241206,8,27,Same Day,Net Banking,3,1199,10,119.9,3237.3,2397.31,839.99,6
1857,20220720,20220722,14,106,Express,Net Banking,1,999,0,0.0,999.0,561.88,437.12,2
1858,20230316,20230320,3,95,First Class,UPI,5,2999,5,149.95,14245.25,10011.38,4233.87,4
1859,20241018,20241024,14,113,Express,Debit Card,4,999,15,149.85,3396.6,2975.64,420.96,6
1860,20241101,20241103,16,183,Standard,Debit Card,4,799,0,0.0,3196.0,2376.57,819.43,2
1861,20240721,20240725,2,192,Standard,COD,2,79999,10,7999.9,143998.2,99817.38,44180.82,4
1862,20240416,20240417,4,95,Express,Credit Card,5,55000,0,0.0,275000.0,153465.52,121534.48,1
1863,20240131,20240203,12,78,Express,Debit Card,3,3499,5,174.95,9972.15,5832.09,4140.06,3
1864,20240513,20240514,10,73,First Class,Credit Card,2,1599,0,0.0,3198.0,2282.81,915.19,1
1865,20220908,20220913,12,18,Same Day,COD,1,3499,5,174.95,3324.05,2261.18,1062.87,5
1866,20240715,20240718,13,122,First Class,Net Banking,5,12999,0,0.0,64995.0,45651.85,19343.15,3
1867,20240708,20240710,11,23,First Class,Debit Card,5,8999,15,1349.85,38245.75,30358.93,7886.82,2
1868,20240320,20240323,18,12,Standard,Debit Card,4,599,15,89.85,2036.6,1450.72,585.88,3
1869,20220220,20220225,10,144,Express,COD,1,1599,15,239.85,1359.15,1058.33,300.82,5
1870,20220419,20220424,17,49,Standard,COD,4,399,10,39.9,1436.4,1164.08,272.32,5
1871,20230104,20230105,9,53,First Class,Credit Card,2,2999,20,599.8,4798.4,4145.36,653.04,1
1872,20241228,20250102,11,103,Standard,UPI,5,8999,0,0.0,44995.0,29170.02,15824.98,5
1873,20240614,20240616,14,7,Standard,Credit Card,5,999,0,0.0,4995.0,3128.88,1866.12,2
1874,20220723,20220728,6,74,Standard,Debit Card,2,1299,0,0.0,2598.0,1561.69,1036.31,5
1875,20230921,20230925,6,16,Standard,UPI,5,1299,0,0.0,6495.0,3807.96,2687.04,4
1876,20240309,20240310,11,37,Standard,Credit Card,4,8999,0,0.0,35996.0,21654.72,14341.28,1
1877,20230219,20230221,20,151,First Class,Credit Card,2,4999,5,249.95,9498.1,6515.94,2982.16,2
1878,20230706,20230707,11,119,Standard,Net Banking,5,8999,5,449.95,42745.25,25336.31,17408.94,1
1879,20230424,20230425,9,142,Express,UPI,5,2999,15,449.85,12745.75,8551.68,4194.07,1
1880,20240413,20240417,3,163,Express,UPI,5,2999,0,0.0,14995.0,10595.11,4399.89,4
1881,20221211,20221218,8,138,Standard,Net Banking,4,1199,10,119.9,4316.4,3071.11,1245.29,7
1882,20230816,20230822,6,1,Same Day,Net Banking,1,1299,5,64.95,1234.05,785.45,448.6,6
1883,20231221,20231228,7,150,Standard,UPI,5,2800,0,0.0,14000.0,7827.36,6172.64,7
1884,20220703,20220707,4,36,Express,COD,5,55000,0,0.0,275000.0,199555.36,75444.64,4
1885,20241030,20241106,11,175,First Class,UPI,3,8999,15,1349.85,22947.45,16259.54,6687.91,7
1886,20230519,20230525,11,88,Same Day,Credit Card,2,8999,5,449.95,17098.1,13350.89,3747.21,6
1887,20221001,20221007,1,156,Express,Net Banking,4,45000,0,0.0,180000.0,131452.02,48547.98,6
1888,20240928,20241005,13,138,Standard,COD,1,12999,20,2599.8,10399.2,9428.75,970.45,7
1889,20220305,20220312,15,173,First Class,COD,1,2499,0,0.0,2499.0,1860.28,638.72,7
1890,20240104,20240108,6,197,Express,Net Banking,1,1299,0,0.0,1299.0,834.66,464.34,4
1891,20220120,20220122,1,195,Same Day,Debit Card,3,45000,15,6750.0,114750.0,99127.76,15622.24,2
1892,20220704,20220711,20,161,Express,Net Banking,3,4999,20,999.8,11997.6,10401.35,1596.25,7
1893,20240114,20240115,9,127,First Class,Credit Card,5,2999,0,0.0,14995.0,8268.65,6726.35,1
1894,20230723,20230728,17,127,Express,Credit Card,2,399,10,39.9,718.2,469.83,248.37,5
1895,20220920,20220926,3,33,Same Day,Debit Card,3,2999,10,299.9,8097.3,6487.7,1609.6,6
1896,20220217,20220223,18,158,First Class,Credit Card,3,599,15,89.85,1527.45,1189.66,337.79,6
1897,20240524,20240530,2,83,Same Day,Credit Card,4,79999,20,15999.8,255996.8,239683.82,16312.98,6
1898,20241127,20241201,16,93,Express,Credit Card,5,799,20,159.8,3196.0,2231.98,964.02,4
1899,20230724,20230728,18,115,Same Day,Credit Card,3,599,0,0.0,1797.0,1129.18,667.82,4
1900,20220221,20220227,8,177,Express,Debit Card,4,1199,0,0.0,4796.0,3517.38,1278.62,6
1901,20231106,20231109,3,161,Standard,COD,1,2999,0,0.0,2999.0,1937.33,1061.67,3
1902,20231116,20231123,9,64,Same Day,Credit Card,1,2999,5,149.95,2849.05,1792.42,1056.63,7
1903,20231115,20231120,8,19,Standard,Net Banking,5,1199,10,119.9,5395.5,3823.05,1572.45,5
1904,20220913,20220914,2,9,Standard,Debit Card,4,79999,0,0.0,319996.0,232962.45,87033.55,1
1905,20220507,20220514,15,15,Standard,Credit Card,3,2499,10,249.9,6747.3,5062.25,1685.05,7
1906,20220425,20220430,2,76,First Class,Debit Card,4,79999,5,3999.95,303996.2,182130.86,121865.34,5
1907,20220122,20220126,13,119,Same Day,Credit Card,4,12999,10,1299.9,46796.4,35037.3,11759.1,4
1908,20240718,20240723,11,151,Standard,COD,2,8999,0,0.0,17998.0,10268.54,7729.46,5
1909,20230201,20230206,5,164,First Class,COD,5,3499,0,0.0,17495.0,10865.76,6629.24,5
1910,20240629,20240701,8,36,First Class,COD,1,1199,0,0.0,1199.0,690.07,508.93,2
1911,20240103,20240106,19,139,Same Day,UPI,2,8999,0,0.0,17998.0,11589.0,6409.0,3
1912,20240126,20240127,17,151,Standard,Net Banking,2,399,0,0.0,798.0,476.79,321.21,1
1913,20231206,20231208,7,164,Express,Net Banking,2,2800,20,560.0,4480.0,3156.61,1323.39,2
1914,20240815,20240820,11,149,First Class,UPI,5,8999,0,0.0,44995.0,30291.56,14703.44,5
1915,20221129,20221130,15,11,Express,Debit Card,4,2499,0,0.0,9996.0,7336.97,2659.03,1
1916,20240813,20240818,7,62,Same Day,Net Banking,4,2800,15,420.0,9520.0,7881.1,1638.9,5
1917,20230225,20230301,6,2,Standard,COD,3,1299,0,0.0,3897.0,2200.82,1696.18,4
1918,20220824,20220826,10,113,Same Day,Credit Card,2,1599,15,239.85,2718.3,2133.51,584.79,2
1919,20220302,20220304,7,73,Express,UPI,2,2800,0,0.0,5600.0,4071.63,1528.37,2
1920,20230519,20230521,7,6,Standard,Credit Card,2,2800,20,560.0,4480.0,3373.2,1106.8,2
1921,20221009,20221013,4,87,Same Day,UPI,2,55000,0,0.0,110000.0,70536.48,39463.52,4
1922,20221217,20221222,20,112,Express,Debit Card,1,4999,0,0.0,4999.0,2893.85,2105.15,5
1923,20230128,20230202,13,178,Express,Credit Card,3,12999,0,0.0,38997.0,26124.47,12872.53,5
1924,20230123,20230130,18,76,Same Day,Debit Card,2,599,0,0.0,1198.0,718.12,479.88,7
1925,20241106,20241111,16,54,Standard,Debit Card,1,799,20,159.8,639.2,514.66,124.54,5
1926,20241107,20241111,17,96,Same Day,UPI,4,399,10,39.9,1436.4,1025.99,410.41,4
1927,20241212,20241218,16,184,First Class,COD,4,799,5,39.95,3036.2,1929.32,1106.88,6
1928,20220316,20220318,8,52,Express,UPI,4,1199,20,239.8,3836.8,2862.62,974.18,2
1929,20240520,20240524,19,41,Express,Credit Card,3,8999,0,0.0,26997.0,17821.0,9176.0,4
1930,20230828,20230901,17,91,Same Day,Net Banking,2,399,10,39.9,718.2,445.47,272.73,4
1931,20240712,20240716,14,105,Same Day,Net Banking,3,999,20,199.8,2397.6,1946.58,451.02,4
1932,20220220,20220222,15,60,Standard,UPI,3,2499,15,374.85,6372.45,4237.14,2135.31,2
1933,20241024,20241029,18,165,Express,Credit Card,1,599,20,119.8,479.2,362.57,116.63,5
1934,20220831,20220901,12,10,Same Day,UPI,5,3499,0,0.0,17495.0,10790.07,6704.93,1
1935,20230912,20230918,9,49,Same Day,Credit Card,5,2999,0,0.0,14995.0,11241.47,3753.53,6
1936,20230906,20230909,12,104,Standard,Net Banking,4,3499,20,699.8,11196.8,9321.21,1875.59,3
1937,20241115,20241122,5,102,Express,Net Banking,2,3499,0,0.0,6998.0,4861.28,2136.72,7
1938,20230424,20230429,19,142,Same Day,Credit Card,4,8999,15,1349.85,30596.6,25660.81,4935.79,5
1939,20231004,20231011,7,110,Standard,UPI,4,2800,0,0.0,11200.0,7142.64,4057.36,7
1940,20221012,20221017,5,79,Same Day,UPI,1,3499,5,174.95,3324.05,2491.57,832.48,5
1941,20230407,20230411,14,176,Same Day,UPI,4,999,20,199.8,3196.8,2820.09,376.71,4
1942,20220217,20220222,2,36,First Class,Net Banking,2,79999,0,0.0,159998.0,106180.78,53817.22,5
1943,20230223,20230227,3,137,Same Day,COD,4,2999,0,0.0,11996.0,7736.89,4259.11,4
1944,20240713,20240719,10,24,Express,Credit Card,2,1599,0,0.0,3198.0,2190.56,1007.44,6
1945,20240927,20240928,6,51,Express,UPI,1,1299,5,64.95,1234.05,788.19,445.86,1
1946,20241209,20241210,15,15,Same Day,Net Banking,3,2499,10,249.9,6747.3,4139.91,2607.39,1
1947,20240311,20240313,4,34,Standard,Net Banking,5,55000,5,2750.0,261250.0,177553.81,83696.19,2
1948,20230227,20230301,7,80,First Class,Debit Card,4,2800,20,560.0,8960.0,7749.66,1210.34,2
1949,20230928,20231003,7,129,Express,Net Banking,4,2800,0,0.0,11200.0,6611.81,4588.19,5
1950,20220512,20220519,13,155,First Class,Net Banking,2,12999,10,1299.9,23398.2,16009.0,7389.2,7
1951,20240805,20240810,2,189,First Class,UPI,1,79999,0,0.0,79999.0,54340.11,25658.89,5
1952,20230902,20230906,20,45,First Class,Net Banking,4,4999,0,0.0,19996.0,11715.97,8280.03,4
1953,20240227,20240304,6,179,Standard,Debit Card,5,1299,0,0.0,6495.0,4083.47,2411.53,6
1954,20221120,20221123,18,75,Express,Net Banking,1,599,15,89.85,509.15,416.49,92.66,3
1955,20240422,20240429,18,32,Same Day,Net Banking,3,599,0,0.0,1797.0,1259.84,537.16,7
1956,20240712,20240714,9,54,Standard,Net Banking,5,2999,0,0.0,14995.0,9633.29,5361.71,2
1957,20240220,20240223,13,50,Standard,Debit Card,4,12999,0,0.0,51996.0,28709.46,23286.54,3
1958,20231101,20231107,15,125,Express,Net Banking,4,2499,0,0.0,9996.0,5662.83,4333.17,6
1959,20221015,20221019,9,42,Standard,Debit Card,2,2999,20,599.8,4798.4,3320.57,1477.83,4
1960,20230826,20230827,18,190,Standard,UPI,4,599,0,0.0,2396.0,1354.98,1041.02,1
1961,20221111,20221115,12,46,Express,Net Banking,2,3499,15,524.85,5948.3,3897.11,2051.19,4
1962,20220408,20220415,17,165,First Class,Credit Card,1,399,5,19.95,379.05,274.54,104.51,7
1963,20220110,20220111,13,197,Express,Debit Card,2,12999,0,0.0,25998.0,16246.9,9751.1,1
1964,20220707,20220708,14,8,Standard,Debit Card,1,999,0,0.0,999.0,713.39,285.61,1
1965,20220717,20220724,6,186,Standard,UPI,2,1299,0,0.0,2598.0,1644.89,953.11,7
1966,20231023,20231028,7,160,First Class,Credit Card,2,2800,10,280.0,5040.0,3522.47,1517.53,5
1967,20230421,20230423,4,92,Same Day,Credit Card,3,55000,0,0.0,165000.0,91244.82,73755.18,2
1968,20240308,20240310,15,57,Same Day,Credit Card,1,2499,15,374.85,2124.15,1781.83,342.32,2
1969,20220518,20220520,14,78,Standard,COD,5,999,5,49.95,4745.25,3729.37,1015.88,2
1970,20221218,20221221,4,154,Express,UPI,3,55000,15,8250.0,140250.0,113728.41,26521.59,3
1971,20221226,20230101,11,171,First Class,Net Banking,4,8999,0,0.0,35996.0,22210.29,13785.71,6
1972,20241112,20241118,8,129,Express,Credit Card,5,1199,15,179.85,5095.75,4482.32,613.43,6
1973,20220912,20220915,8,189,Standard,Credit Card,4,1199,20,239.8,3836.8,2871.41,965.39,3
1974,20221009,20221012,16,76,Standard,Debit Card,2,799,0,0.0,1598.0,998.99,599.01,3
1975,20240627,20240703,11,35,Standard,COD,3,8999,0,0.0,26997.0,18323.42,8673.58,6
1976,20240429,20240505,10,193,Same Day,UPI,1,1599,0,0.0,1599.0,1150.3,448.7,6
1977,20230512,20230514,18,14,Express,COD,2,599,20,119.8,958.4,823.59,134.81,2
1978,20240221,20240226,11,47,First Class,Credit Card,4,8999,15,1349.85,30596.6,19841.3,10755.3,5
1979,20230130,20230131,5,53,Express,Debit Card,2,3499,0,0.0,6998.0,4091.98,2906.02,1
1980,20241105,20241106,14,186,Express,Debit Card,4,999,0,0.0,3996.0,2329.0,1667.0,1
1981,20240518,20240520,20,64,Express,UPI,3,4999,0,0.0,14997.0,9977.27,5019.73,2
1982,20240912,20240913,12,102,First Class,COD,4,3499,0,0.0,13996.0,9015.42,4980.58,1
1983,20240606,20240613,5,124,Standard,UPI,1,3499,20,699.8,2799.2,2191.37,607.83,7
1984,20221109,20221114,6,66,Same Day,Net Banking,4,1299,5,64.95,4936.2,3175.64,1760.56,5
1985,20240911,20240912,11,35,Express,Credit Card,4,8999,0,0.0,35996.0,20911.69,15084.31,1
1986,20220127,20220203,17,187,First Class,Net Banking,3,399,5,19.95,1137.15,755.2,381.95,7
1987,20240204,20240208,16,79,Standard,Credit Card,5,799,0,0.0,3995.0,2523.87,1471.13,4
1988,20240228,20240304,6,50,Same Day,COD,4,1299,0,0.0,5196.0,3659.3,1536.7,5
1989,20240927,20241003,12,179,First Class,Debit Card,1,3499,15,524.85,2974.15,2194.11,780.04,6
1990,20230512,20230516,2,93,Express,UPI,1,79999,15,11999.85,67999.15,54650.13,13349.02,4
1991,20240721,20240727,5,66,Express,Credit Card,2,3499,10,349.9,6298.2,4658.35,1639.85,6
1992,20220828,20220904,3,165,Standard,COD,4,2999,5,149.95,11396.2,8291.8,3104.4,7
1993,20230122,20230126,6,110,First Class,COD,3,1299,15,194.85,3312.45,2378.9,933.55,4
1994,20230923,20230929,14,193,Same Day,Debit Card,1,999,0,0.0,999.0,676.56,322.44,6
1995,20230705,20230711,7,192,Express,Net Banking,4,2800,15,420.0,9520.0,6850.14,2669.86,6
1996,20220104,20220105,3,199,Same Day,Net Banking,4,2999,10,299.9,10796.4,7597.89,3198.51,1
1997,20221216,20221218,12,48,Standard,Net Banking,2,3499,0,0.0,6998.0,4529.77,2468.23,2
1998,20230312,20230314,7,16,Same Day,Net Banking,2,2800,20,560.0,4480.0,3930.26,549.74,2
1999,20240621,20240627,20,28,First Class,Credit Card,2,4999,0,0.0,9998.0,6085.03,3912.97,6
2000,20230721,20230722,11,8,Standard,Credit Card,5,8999,0,0.0,44995.0,29047.85,15947.15,1
2001,20220506,20220509,1,171,Standard,Debit Card,5,45000,20,9000.0,180000.0,168192.85,11807.15,3
2002,20241205,20241212,1,97,Same Day,Net Banking,5,45000,10,4500.0,202500.0,168160.36,34339.64,7
2003,20240827,20240903,11,155,Same Day,UPI,4,8999,0,0.0,35996.0,22467.16,13528.84,7
2004,20230506,20230509,13,97,Same Day,Credit Card,5,12999,0,0.0,64995.0,48425.24,16569.76,3
2005,20220107,20220111,13,186,Same Day,Debit Card,2,12999,0,0.0,25998.0,17428.59,8569.41,4
2006,20240125,20240129,20,176,Express,Credit Card,4,4999,10,499.9,17996.4,12649.98,5346.42,4
2007,20231022,20231023,12,12,First Class,Net Banking,3,3499,15,524.85,8922.45,6706.13,2216.32,1
2008,20220616,20220619,14,122,Express,Debit Card,1,999,15,149.85,849.15,626.34,222.81,3
2009,20241201,20241206,17,9,Same Day,COD,2,399,5,19.95,758.1,566.07,192.03,5
2010,20240814,20240816,15,30,Express,Debit Card,4,2499,15,374.85,8496.6,6578.7,1917.9,2
2011,20221216,20221223,3,28,Same Day,Net Banking,4,2999,15,449.85,10196.6,6667.91,3528.69,7
2012,20230729,20230731,9,171,Express,COD,4,2999,15,449.85,10196.6,6893.14,3303.46,2
2013,20241004,20241005,11,58,Standard,UPI,5,8999,20,1799.8,35996.0,33060.95,2935.05,1
2014,20240212,20240218,13,168,Express,Debit Card,5,12999,20,2599.8,51996.0,41427.32,10568.68,6
2015,20230615,20230616,10,23,Express,Credit Card,1,1599,0,0.0,1599.0,988.26,610.74,1
2016,20240124,20240126,11,98,Standard,COD,5,8999,15,1349.85,38245.75,24762.35,13483.4,2
2017,20230124,20230131,13,109,Express,COD,3,12999,20,2599.8,31197.6,24295.32,6902.28,7
2018,20230331,20230401,13,3,Express,UPI,5,12999,20,2599.8,51996.0,41734.63,10261.37,1
2019,20230325,20230329,15,38,Standard,COD,5,2499,0,0.0,12495.0,7236.78,5258.22,4
2020,20231018,20231021,17,177,First Class,Debit Card,1,399,0,0.0,399.0,299.0,100.0,3
2021,20241010,20241013,13,16,Express,Debit Card,3,12999,0,0.0,38997.0,27905.35,11091.65,3
2022,20220418,20220425,6,125,Express,Credit Card,4,1299,0,0.0,5196.0,3880.78,1315.22,7
2023,20240314,20240317,14,174,First Class,Credit Card,4,999,0,0.0,3996.0,2803.37,1192.63,3
2024,20241217,20241223,10,73,First Class,Credit Card,2,1599,15,239.85,2718.3,2306.56,411.74,6
2025,20220926,20220929,19,14,Express,Net Banking,3,8999,5,449.95,25647.15,18382.98,7264.17,3
2026,20240915,20240918,5,54,Standard,UPI,2,3499,20,699.8,5598.4,4896.34,702.06,3
2027,20220728,20220803,5,97,Standard,Credit Card,4,3499,15,524.85,11896.6,10053.77,1842.83,6
2028,20231230,20240103,6,14,First Class,Debit Card,1,1299,10,129.9,1169.1,883.35,285.75,4
2029,20240407,20240409,2,31,Express,Net Banking,2,79999,5,3999.95,151998.1,103634.73,48363.37,2
2030,20220703,20220710,15,167,First Class,UPI,4,2499,0,0.0,9996.0,6761.96,3234.04,7
2031,20220124,20220125,4,22,Express,Credit Card,1,55000,5,2750.0,52250.0,37305.5,14944.5,1
2032,20240909,20240912,4,152,First Class,UPI,2,55000,5,2750.0,104500.0,71152.21,33347.79,3
2033,20220914,20220915,11,17,Standard,Net Banking,5,8999,0,0.0,44995.0,28394.82,16600.18,1
2034,20241221,20241225,3,133,Standard,Debit Card,5,2999,10,299.9,13495.5,10387.78,3107.72,4
2035,20220829,20220831,20,178,Same Day,Credit Card,2,4999,0,0.0,9998.0,6608.12,3389.88,2
2036,20220322,20220324,19,53,Standard,Credit Card,2,8999,0,0.0,17998.0,11923.66,6074.34,2
2037,20220913,20220918,10,94,Standard,Debit Card,5,1599,0,0.0,7995.0,5073.71,2921.29,5
2038,20230908,20230909,17,76,First Class,UPI,5,399,5,19.95,1895.25,1153.05,742.2,1
2039,20241206,20241209,20,138,Standard,Debit Card,5,4999,0,0.0,24995.0,17186.21,7808.79,3
2040,20220317,20220319,5,77,Express,COD,2,3499,0,0.0,6998.0,4691.66,2306.34,2
2041,20240106,20240109,5,187,Same Day,UPI,5,3499,5,174.95,16620.25,9882.43,6737.82,3
2042,20240221,20240227,6,103,First Class,Debit Card,4,1299,0,0.0,5196.0,3839.57,1356.43,6
2043,20230222,20230223,9,163,Express,Net Banking,2,2999,15,449.85,5098.3,3745.32,1352.98,1
2044,20221111,20221114,14,98,Same Day,Credit Card,1,999,10,99.9,899.1,598.9,300.2,3
2045,20241224,20241225,18,105,Same Day,UPI,1,599,0,0.0,599.0,406.14,192.86,1
2046,20230714,20230716,8,71,Express,Net Banking,1,1199,0,0.0,1199.0,749.89,449.11,2
2047,20220804,20220811,4,45,First Class,Credit Card,5,55000,15,8250.0,233750.0,199403.16,34346.84,7
2048,20241219,20241222,19,73,Standard,Debit Card,5,8999,0,0.0,44995.0,30213.85,14781.15,3
2049,20231014,20231021,13,47,First Class,Net Banking,3,12999,20,2599.8,31197.6,27230.02,3967.58,7
2050,20220919,20220922,1,176,Express,Debit Card,5,45000,15,6750.0,191250.0,130747.11,60502.89,3
2051,20240215,20240220,9,14,First Class,Net Banking,3,2999,15,449.85,7647.45,6347.43,1300.02,5
2052,20230110,20230114,12,120,First Class,COD,5,3499,0,0.0,17495.0,10587.35,6907.65,4
2053,20230414,20230417,3,79,Standard,Credit Card,4,2999,20,599.8,9596.8,7348.12,2248.68,3
2054,20220607,20220613,8,24,Same Day,COD,2,1199,10,119.9,2158.2,1346.43,811.77,6
2055,20241006,20241013,1,109,First Class,COD,5,45000,15,6750.0,191250.0,129889.28,61360.72,7
2056,20241226,20250101,4,104,Standard,Net Banking,1,55000,10,5500.0,49500.0,32342.02,17157.98,6
2057,20241230,20250105,12,63,First Class,Debit Card,5,3499,15,524.85,14870.75,11753.82,3116.93,6
2058,20241208,20241210,6,20,Same Day,Credit Card,3,1299,20,259.8,3117.6,2247.26,870.34,2
2059,20240515,20240519,13,44,Express,COD,3,12999,0,0.0,38997.0,24084.22,14912.78,4
2060,20220830,20220902,10,124,First Class,Debit Card,3,1599,0,0.0,4797.0,2842.77,1954.23,3
2061,20230917,20230923,17,10,Standard,UPI,4,399,10,39.9,1436.4,1148.59,287.81,6
2062,20220113,20220118,15,85,Same Day,Debit Card,3,2499,0,0.0,7497.0,4284.03,3212.97,5
2063,20240403,20240406,1,26,Express,Net Banking,4,45000,5,2250.0,171000.0,106111.6,64888.4,3
2064,20220911,20220915,1,40,Same Day,UPI,3,45000,0,0.0,135000.0,86958.86,48041.14,4
2065,20240117,20240121,6,138,First Class,Debit Card,3,1299,0,0.0,3897.0,2914.46,982.54,4
